"country","ISO_Code","year","fertility","lookup","female_employment","female_high_edu","va_democracy","live_with_parents_husband","gdp_per_cap","Region","Latitude","live_with_parents_wife","parents_hus_wife"
"Panama","PAN","X1994",2.877,"X1994 PAN",33.70144447,30.79691,NA,NA,8.157414122,"America",8.968,NA,NA
"Panama","PAN","X1995",2.852,"X1995 PAN",34.23478052,NA,NA,NA,8.158950166,"America",8.968,NA,NA
"Panama","PAN","X1996",2.83,"X1996 PAN",34.57641942,NA,0.52375,NA,8.169011286,"America",8.968,NA,NA
"Panama","PAN","X1997",2.81,"X1997 PAN",34.91398614,NA,NA,NA,8.227182935,"America",8.968,NA,NA
"Panama","PAN","X1998",2.789,"X1998 PAN",35.02546262,44.34008,0.52375,NA,8.287696259,"America",8.968,NA,NA
"Panama","PAN","X1999",2.767,"X1999 PAN",35.13904702,47.28482,NA,NA,8.314493228,"America",8.968,NA,NA
"Panama","PAN","X2000",2.744,"X2000 PAN",35.5571709,52.3608,0.52375,NA,8.309018174,"America",8.968,NA,NA
"Panama","PAN","X2001",2.72,"X2001 PAN",35.97051947,51.97235,NA,NA,8.305587814,"America",8.968,NA,NA
"Panama","PAN","X2002",2.698,"X2002 PAN",36.37724507,51.24837,0.58625,NA,8.325122237,"America",8.968,NA,NA
"Panama","PAN","X2003",2.679,"X2003 PAN",36.66825778,54.76053,0.58625,NA,8.358737367,"America",8.968,NA,NA
"Panama","PAN","X2004",2.663,"X2004 PAN",36.60796843,54.50086,0.64875,NA,8.432104172,"America",8.968,NA,NA
"Panama","PAN","X2005",2.651,"X2005 PAN",37.10858456,52.52237,0.64875,NA,8.500436579,"America",8.968,NA,NA
"Panama","PAN","X2006",2.643,"X2006 PAN",36.58881413,53.53514,0.64875,NA,8.584645331,"America",8.968,NA,NA
"Panama","PAN","X2007",2.637,"X2007 PAN",36.98528736,53.35081,0.64875,NA,8.726834917,"America",8.968,NA,NA
"Panama","PAN","X2008",2.632,"X2008 PAN",36.98703981,52.6873,0.64875,NA,8.875465289,"America",8.968,NA,NA
"Panama","PAN","X2009",2.628,"X2009 PAN",37.00633235,52.49909,0.64875,NA,8.932759176,"America",8.968,NA,NA
"Panama","PAN","X2010",2.622,"X2010 PAN",37.11471475,53.70443,0.63875,4.74,8.997398167,"America",8.968,5.3,5.02
"Panama","PAN","X2011",2.613,"X2011 PAN",36.5228238,51.42041,0.63525,4.74,9.144013744,"America",8.968,5.3,5.02
"Panama","PAN","X2012",2.601,"X2012 PAN",37.44985315,53.56288,0.63525,4.74,9.280079437,"America",8.968,5.3,5.02
"Panama","PAN","X2013",2.584,"X2013 PAN",38.12987225,NA,0.63525,4.74,9.383379617,"America",8.968,5.3,5.02
"Panama","PAN","X2014",2.564,"X2014 PAN",38.42484048,54.83029,0.63525,4.74,9.456893375,"America",8.968,5.3,5.02
"Panama","PAN","X2015",2.54,"X2015 PAN",39.22753738,57.99223,0.64075,4.74,9.520051119,"America",8.968,5.3,5.02
"Panama","PAN","X2016",2.514,"X2016 PAN",39.35312526,58.59022,0.63775,4.74,9.57108448,"America",8.968,5.3,5.02
"Panama","PAN","X2017",2.487,"X2017 PAN",39.45323913,NA,0.63525,NA,9.625778623,"America",8.968,NA,NA
"Panama","PAN","X2018",2.461,"X2018 PAN",40.2992016,NA,0.63375,NA,9.654550034,"America",8.968,NA,NA
"Peru","PER","X1991",3.794,"X1991 PER",37.96306155,NA,NA,NA,7.329599431,"America",-12.048,NA,NA
"Peru","PER","X1992",3.673,"X1992 PER",38.11686461,NA,NA,NA,7.356287253,"America",-12.048,NA,NA
"Peru","PER","X1993",3.552,"X1993 PER",38.30052302,NA,NA,7.28,7.30521056,"America",-12.048,7.27,7.275
"Peru","PER","X1994",3.432,"X1994 PER",38.51143446,NA,NA,7.1,7.539950629,"America",-12.048,7.32,7.21
"Peru","PER","X1995",3.315,"X1995 PER",39.96386081,NA,NA,6.91,7.693489831,"America",-12.048,7.36,7.135
"Peru","PER","X1996",3.203,"X1996 PER",40.97040156,NA,0.5555,6.73,7.710687331,"America",-12.048,7.4,7.065
"Peru","PER","X1997",3.099,"X1997 PER",41.9652914,NA,NA,6.55,7.743459969,"America",-12.048,7.44,6.995
"Peru","PER","X1998",3.002,"X1998 PER",41.7226049,NA,0.5555,6.37,7.679306917,"America",-12.048,7.49,6.93
"Peru","PER","X1999",2.917,"X1999 PER",42.6589623,NA,NA,6.18,7.562414493,"America",-12.048,7.53,6.855
"Peru","PER","X2000",2.845,"X2000 PER",41.36048033,NA,0.493,6,7.578446198,"America",-12.048,7.57,6.785
"Peru","PER","X2001",2.789,"X2001 PER",43.25546574,30.29438,NA,5.87,7.571203598,"America",-12.048,7.55,6.71
"Peru","PER","X2002",2.749,"X2002 PER",43.69647283,31.91894,0.5555,5.74,7.611466335,"America",-12.048,7.53,6.635
"Peru","PER","X2003",2.723,"X2003 PER",44.49137255,31.93736,0.5555,5.61,7.671194639,"America",-12.048,7.51,6.56
"Peru","PER","X2004",2.706,"X2004 PER",44.74717,33.06874,0.493,5.48,7.790297069,"America",-12.048,7.49,6.485
"Peru","PER","X2005",2.695,"X2005 PER",44.71829755,33.36123,0.493,5.11,7.911873238,"America",-12.048,7.13,6.12
"Peru","PER","X2006",2.682,"X2006 PER",45.07830915,35.57919,0.493,4.74,8.056531783,"America",-12.048,6.77,5.755
"Peru","PER","X2007",2.662,"X2007 PER",45.57431293,NA,0.493,4.75,8.190373936,"America",-12.048,6.61,5.68
"Peru","PER","X2008",2.633,"X2008 PER",45.67720131,NA,0.503,4.75,8.347736598,"America",-12.048,6.44,5.595
"Peru","PER","X2009",2.594,"X2009 PER",45.68345039,NA,0.503,4.56,8.341961512,"America",-12.048,7.14,5.85
"Peru","PER","X2010",2.546,"X2010 PER",46.24232359,NA,0.5075,4.74,8.533529968,"America",-12.048,6.6,5.67
"Peru","PER","X2011",2.493,"X2011 PER",46.05439465,NA,0.517,3.87,8.677494588,"America",-12.048,6.27,5.07
"Peru","PER","X2012",2.441,"X2012 PER",46.04520357,NA,0.511,4.2,8.784004816,"America",-12.048,6.87,5.535
"Peru","PER","X2013",2.394,"X2013 PER",46.08902624,NA,0.5145,4.53,8.818297694,"America",-12.048,7.47,6
"Peru","PER","X2014",2.355,"X2014 PER",45.97641945,NA,0.5145,4.86,8.805806868,"America",-12.048,8.07,6.465
"Peru","PER","X2015",2.323,"X2015 PER",45.63489398,NA,0.5165,5.19,8.736987411,"America",-12.048,8.67,6.93
"Peru","PER","X2016",2.297,"X2016 PER",45.84784848,73.55465,0.52,NA,8.733110256,"America",-12.048,NA,NA
"Peru","PER","X2017",2.275,"X2017 PER",45.7636473,72.67321,0.512,NA,8.811429939,"America",-12.048,NA,NA
"Peru","PER","X2018",2.254,"X2018 PER",45.80492974,NA,0.5175,NA,8.845235114,"America",-12.048,NA,NA
"Paraguay","PRY","X1991",4.457,"X1991 PRY",37.61542244,NA,NA,NA,7.384859251,"America",-25.2964,NA,NA
"Paraguay","PRY","X1992",4.368,"X1992 PRY",37.63102754,NA,NA,NA,7.384121955,"America",-25.2964,NA,NA
"Paraguay","PRY","X1993",4.282,"X1993 PRY",37.75692446,9.70935,NA,NA,7.372352514,"America",-25.2964,NA,NA
"Paraguay","PRY","X1994",4.196,"X1994 PRY",37.9005826,NA,NA,NA,7.430615793,"America",-25.2964,NA,NA
"Paraguay","PRY","X1995",4.108,"X1995 PRY",37.78621066,NA,NA,NA,7.548079766,"America",-25.2964,NA,NA
"Paraguay","PRY","X1996",4.014,"X1996 PRY",37.67831012,10.39479,0.46425,NA,7.602244518,"America",-25.2964,NA,NA
"Paraguay","PRY","X1997",3.911,"X1997 PRY",37.57377416,NA,NA,NA,7.597799039,"America",-25.2964,NA,NA
"Paraguay","PRY","X1998",3.798,"X1998 PRY",37.47490764,NA,0.40175,NA,7.502734913,"America",-25.2964,NA,NA
"Paraguay","PRY","X1999",3.678,"X1999 PRY",37.38265337,15.31666,NA,4.65,7.434912947,"America",-25.2964,4.55,4.6
"Paraguay","PRY","X2000",3.553,"X2000 PRY",37.30030811,18.46189,0.40175,4.65,7.416742365,"America",-25.2964,4.55,4.6
"Paraguay","PRY","X2001",3.431,"X2001 PRY",37.23126065,20.85386,NA,4.65,7.355675423,"America",-25.2964,4.55,4.6
"Paraguay","PRY","X2002",3.315,"X2002 PRY",37.17550216,30.78532,0.40175,4.65,7.170774272,"America",-25.2964,4.55,4.6
"Paraguay","PRY","X2003",3.21,"X2003 PRY",37.64100881,29.06011,0.40175,4.65,7.219214729,"America",-25.2964,4.55,4.6
"Paraguay","PRY","X2004",3.119,"X2004 PRY",39.33719247,28.95766,0.40175,4.65,7.426249725,"America",-25.2964,4.55,4.6
"Paraguay","PRY","X2005",3.04,"X2005 PRY",39.05042654,27.41269,0.52675,4.65,7.519493789,"America",-25.2964,4.55,4.6
"Paraguay","PRY","X2006",2.97,"X2006 PRY",37.59087805,NA,0.52675,NA,7.728015188,"America",-25.2964,NA,NA
"Paraguay","PRY","X2007",2.907,"X2007 PRY",38.48842351,33.25878,0.52675,NA,7.998612744,"America",-25.2964,NA,NA
"Paraguay","PRY","X2008",2.846,"X2008 PRY",38.23598103,39.54869,0.53875,NA,8.304391943,"America",-25.2964,NA,NA
"Paraguay","PRY","X2009",2.787,"X2009 PRY",38.98777679,43.64765,0.53875,NA,8.195491231,"America",-25.2964,NA,NA
"Paraguay","PRY","X2010",2.73,"X2010 PRY",38.4275564,40.88207,0.53875,NA,8.379294548,"America",-25.2964,NA,NA
"Paraguay","PRY","X2011",2.675,"X2011 PRY",39.38412025,NA,0.53875,NA,8.579785525,"America",-25.2964,NA,NA
"Paraguay","PRY","X2012",2.625,"X2012 PRY",40.99472342,NA,0.53175,NA,8.553155308,"America",-25.2964,NA,NA
"Paraguay","PRY","X2013",2.581,"X2013 PRY",40.5274356,NA,0.53175,NA,8.687245262,"America",-25.2964,NA,NA
"Paraguay","PRY","X2014",2.542,"X2014 PRY",39.58733106,NA,0.53175,NA,8.716526431,"America",-25.2964,NA,NA
"Paraguay","PRY","X2015",2.508,"X2015 PRY",39.52788204,NA,0.5665,NA,8.595394918,"America",-25.2964,NA,NA
"Paraguay","PRY","X2016",2.479,"X2016 PRY",39.36860943,NA,0.5635,NA,8.579117715,"America",-25.2964,NA,NA
"Paraguay","PRY","X2017",2.453,"X2017 PRY",39.47385263,NA,0.5655,NA,8.644808754,"America",-25.2964,NA,NA
"Paraguay","PRY","X2018",2.429,"X2018 PRY",40.36587049,NA,0.562,NA,8.666591273,"America",-25.2964,NA,NA
"El Salvador","SLV","X1991",3.889,"X1991 SLV",34.65498766,NA,NA,NA,6.890792249,"America",13.71,NA,NA
"El Salvador","SLV","X1992",3.815,"X1992 SLV",35.28302494,NA,NA,NA,6.978503584,"America",13.71,NA,NA
"El Salvador","SLV","X1993",3.74,"X1993 SLV",36.50067858,NA,NA,NA,7.103898428,"America",13.71,NA,NA
"El Salvador","SLV","X1994",3.662,"X1994 SLV",37.37549228,19.82097,NA,NA,7.230351422,"America",13.71,NA,NA
"El Salvador","SLV","X1995",3.577,"X1995 SLV",36.72355568,21.61504,NA,NA,7.368408743,"America",13.71,NA,NA
"El Salvador","SLV","X1996",3.482,"X1996 SLV",36.4631578,20.70058,0.34225,NA,7.429393823,"America",13.71,NA,NA
"El Salvador","SLV","X1997",3.377,"X1997 SLV",36.83563752,NA,NA,NA,7.483715383,"America",13.71,NA,NA
"El Salvador","SLV","X1998",3.263,"X1998 SLV",38.69183758,23.46687,0.34225,NA,7.542404134,"America",13.71,NA,NA
"El Salvador","SLV","X1999",3.144,"X1999 SLV",39.26075031,23.57875,NA,NA,7.565598283,"America",13.71,NA,NA
"El Salvador","SLV","X2000",3.022,"X2000 SLV",39.48467523,22.50205,0.34225,NA,7.601671169,"America",13.71,NA,NA
"El Salvador","SLV","X2001",2.903,"X2001 SLV",39.68989611,21.55505,NA,NA,7.636414304,"America",13.71,NA,NA
"El Salvador","SLV","X2002",2.792,"X2002 SLV",39.92497085,22.28795,0.46725,NA,7.661104822,"America",13.71,NA,NA
"El Salvador","SLV","X2003",2.691,"X2003 SLV",40.36797844,22.78879,0.46725,NA,7.700519944,"America",13.71,NA,NA
"El Salvador","SLV","X2004",2.604,"X2004 SLV",39.88135367,23.71568,0.46725,NA,7.731242697,"America",13.71,NA,NA
"El Salvador","SLV","X2005",2.529,"X2005 SLV",40.30944277,24.16016,0.46725,NA,7.795057685,"America",13.71,NA,NA
"El Salvador","SLV","X2006",2.465,"X2006 SLV",40.71359729,24.43014,0.46725,NA,7.875431059,"America",13.71,NA,NA
"El Salvador","SLV","X2007",2.41,"X2007 SLV",40.71372343,25.66027,0.46725,NA,7.932418837,"America",13.71,NA,NA
"El Salvador","SLV","X2008",2.358,"X2008 SLV",40.93473002,26.44596,0.47625,NA,7.983915964,"America",13.71,NA,NA
"El Salvador","SLV","X2009",2.31,"X2009 SLV",41.1256571,26.89196,0.47625,NA,7.958045165,"America",13.71,NA,NA
"El Salvador","SLV","X2010",2.265,"X2010 SLV",41.7104266,27.38869,0.47975,NA,8.000766145,"America",13.71,NA,NA
"El Salvador","SLV","X2011",2.224,"X2011 SLV",41.6120272,28.302,0.47975,6.09,8.09133532,"America",13.71,6.14,6.115
"El Salvador","SLV","X2012",2.187,"X2012 SLV",42.0008201,29.058,0.47975,6.09,8.139844507,"America",13.71,6.14,6.115
"El Salvador","SLV","X2013",2.154,"X2013 SLV",42.65151208,29.51501,0.48275,6.09,8.16323783,"America",13.71,6.14,6.115
"El Salvador","SLV","X2014",2.126,"X2014 SLV",42.25722887,29.13171,0.48275,6.09,8.185640647,"America",13.71,6.14,6.115
"El Salvador","SLV","X2015",2.101,"X2015 SLV",41.88967251,29.36202,0.48825,6.09,8.217594516,"America",13.71,6.14,6.115
"El Salvador","SLV","X2016",2.079,"X2016 SLV",42.20180125,29.47254,0.48825,6.09,8.244332384,"America",13.71,6.14,6.115
"El Salvador","SLV","X2017",2.059,"X2017 SLV",41.87151001,30.15279,0.47775,6.09,8.271358429,"America",13.71,6.14,6.115
"El Salvador","SLV","X2018",2.039,"X2018 SLV",41.86364677,31.1478,0.45425,NA,8.310823039,"America",13.71,NA,NA
"Suriname","SUR","X1991",3.231,"X1991 SUR",34.35905078,NA,NA,NA,6.989312001,"America",5.835,NA,NA
"Suriname","SUR","X1992",3.195,"X1992 SUR",34.00821832,NA,NA,NA,6.868841183,"America",5.835,NA,NA
"Suriname","SUR","X1993",3.156,"X1993 SUR",32.99308481,NA,NA,NA,6.90947029,"America",5.835,NA,NA
"Suriname","SUR","X1994",3.115,"X1994 SUR",32.99217211,NA,NA,NA,7.238210136,"America",5.835,NA,NA
"Suriname","SUR","X1995",3.072,"X1995 SUR",32.77094553,NA,NA,NA,7.355776572,"America",5.835,NA,NA
"Suriname","SUR","X1996",3.03,"X1996 SUR",32.84440903,NA,NA,NA,7.561059003,"America",5.835,NA,NA
"Suriname","SUR","X1997",2.99,"X1997 SUR",33.38359509,NA,NA,NA,7.620633912,"America",5.835,NA,NA
"Suriname","SUR","X1998",2.955,"X1998 SUR",33.65724382,NA,NA,NA,7.789777015,"America",5.835,NA,NA
"Suriname","SUR","X1999",2.923,"X1999 SUR",33.60848451,NA,NA,NA,7.551935257,"America",5.835,NA,NA
"Suriname","SUR","X2000",2.895,"X2000 SUR",33.85836186,NA,NA,NA,7.60701389,"America",5.835,NA,NA
"Suriname","SUR","X2001",2.868,"X2001 SUR",34.24462745,NA,NA,NA,7.467690085,"America",5.835,NA,NA
"Suriname","SUR","X2002",2.84,"X2002 SUR",34.49769456,15.7261,NA,NA,7.726530671,"America",5.835,NA,NA
"Suriname","SUR","X2003",2.811,"X2003 SUR",35.02947084,NA,NA,7.17,7.867624939,"America",5.835,4.07,5.62
"Suriname","SUR","X2004",2.781,"X2004 SUR",35.72221314,NA,NA,7.14,8.00842855,"America",5.835,4.16,5.65
"Suriname","SUR","X2005",2.749,"X2005 SUR",36.07965459,NA,NA,7.1,8.186082011,"America",5.835,4.25,5.675
"Suriname","SUR","X2006",2.717,"X2006 SUR",36.5533252,NA,0.652,7.07,8.555974779,"America",5.835,4.34,5.705
"Suriname","SUR","X2007",2.687,"X2007 SUR",36.96961349,NA,0.652,7.04,8.656043366,"America",5.835,4.43,5.735
"Suriname","SUR","X2008",2.659,"X2008 SUR",37.30674071,NA,0.658,7.01,8.829368405,"America",5.835,4.52,5.765
"Suriname","SUR","X2009",2.633,"X2009 SUR",37.53677348,NA,0.54775,6.97,8.910368301,"America",5.835,4.61,5.79
"Suriname","SUR","X2010",2.61,"X2010 SUR",37.91895012,NA,0.55125,6.94,9.018670882,"America",5.835,4.7,5.82
"Suriname","SUR","X2011",2.587,"X2011 SUR",38.35027245,NA,0.55125,6.91,9.019563924,"America",5.835,4.79,5.85
"Suriname","SUR","X2012",2.565,"X2012 SUR",38.5132152,NA,0.55125,6.88,9.127068408,"America",5.835,4.88,5.88
"Suriname","SUR","X2013",2.543,"X2013 SUR",38.68137836,NA,0.55725,6.84,9.148702508,"America",5.835,4.97,5.905
"Suriname","SUR","X2014",2.519,"X2014 SUR",38.63081161,NA,0.55725,NA,9.156096159,"America",5.835,NA,NA
"Suriname","SUR","X2015",2.494,"X2015 SUR",38.28354119,NA,0.55725,NA,9.055086071,"America",5.835,NA,NA
"Suriname","SUR","X2016",2.469,"X2016 SUR",37.75926888,NA,0.55725,NA,8.619581692,"America",5.835,NA,NA
"Suriname","SUR","X2017",2.443,"X2017 SUR",37.84828482,NA,0.55675,NA,8.635295432,"America",5.835,NA,NA
"Suriname","SUR","X2018",2.418,"X2018 SUR",37.96404009,NA,0.56775,NA,8.700135067,"America",5.835,NA,NA
"Trinidad & Tobago","TTO","X1991",2.339,"X1991 TTO",35.23108867,5.81821,NA,NA,8.370668029,"America",10.652,NA,NA
"Trinidad & Tobago","TTO","X1992",2.231,"X1992 TTO",36.34309319,5.50837,NA,NA,8.389019361,"America",10.652,NA,NA
"Trinidad & Tobago","TTO","X1993",2.131,"X1993 TTO",37.51434835,6.04817,NA,NA,8.230781554,"America",10.652,NA,NA
"Trinidad & Tobago","TTO","X1994",2.04,"X1994 TTO",37.54117392,NA,NA,NA,8.283818746,"America",10.652,NA,NA
"Trinidad & Tobago","TTO","X1995",1.961,"X1995 TTO",37.6850791,NA,NA,NA,8.354461151,"America",10.652,NA,NA
"Trinidad & Tobago","TTO","X1996",1.896,"X1996 TTO",38.86412372,NA,0.6715,NA,8.429447906,"America",10.652,NA,NA
"Trinidad & Tobago","TTO","X1997",1.843,"X1997 TTO",38.71625583,NA,NA,NA,8.42383158,"America",10.652,NA,NA
"Trinidad & Tobago","TTO","X1998",1.801,"X1998 TTO",38.5841675,NA,0.609,NA,8.474314693,"America",10.652,NA,NA
"Trinidad & Tobago","TTO","X1999",1.772,"X1999 TTO",38.60667124,7.20406,NA,NA,8.59176969,"America",10.652,NA,NA
"Trinidad & Tobago","TTO","X2000",1.753,"X2000 TTO",38.40257617,7.26444,0.5465,NA,8.769532711,"America",10.652,NA,NA
"Trinidad & Tobago","TTO","X2001",1.744,"X2001 TTO",38.86486689,7.79266,NA,NA,8.845028405,"America",10.652,NA,NA
"Trinidad & Tobago","TTO","X2002",1.744,"X2002 TTO",39.33888173,10.44447,0.5465,NA,8.861218376,"America",10.652,NA,NA
"Trinidad & Tobago","TTO","X2003",1.749,"X2003 TTO",40.2484148,10.80848,0.5465,4.9,9.083404368,"America",10.652,3.62,4.26
"Trinidad & Tobago","TTO","X2004",1.758,"X2004 TTO",41.11853676,13.36106,0.5465,4.9,9.239297577,"America",10.652,3.62,4.26
"Trinidad & Tobago","TTO","X2005",1.769,"X2005 TTO",41.9509873,NA,0.609,4.9,9.419566173,"America",10.652,3.62,4.26
"Trinidad & Tobago","TTO","X2006",1.78,"X2006 TTO",42.11688781,NA,0.609,4.9,9.554107071,"America",10.652,3.62,4.26
"Trinidad & Tobago","TTO","X2007",1.79,"X2007 TTO",41.32807488,NA,0.609,4.9,9.713529599,"America",10.652,3.62,4.26
"Trinidad & Tobago","TTO","X2008",1.799,"X2008 TTO",41.92806755,NA,0.6105,4.9,9.961950073,"America",10.652,3.62,4.26
"Trinidad & Tobago","TTO","X2009",1.804,"X2009 TTO",41.32547328,NA,0.6105,4.9,9.582878744,"America",10.652,3.62,4.26
"Trinidad & Tobago","TTO","X2010",1.806,"X2010 TTO",41.62123347,NA,0.608,NA,9.722166818,"America",10.652,NA,NA
"Trinidad & Tobago","TTO","X2011",1.804,"X2011 TTO",41.62617353,NA,0.608,NA,9.853989971,"America",10.652,NA,NA
"Trinidad & Tobago","TTO","X2012",1.799,"X2012 TTO",42.21514423,NA,0.5995,NA,9.860445232,"America",10.652,NA,NA
"Trinidad & Tobago","TTO","X2013",1.79,"X2013 TTO",42.36396412,NA,0.5995,NA,9.910645099,"America",10.652,NA,NA
"Trinidad & Tobago","TTO","X2014",1.78,"X2014 TTO",42.47334685,NA,0.5995,NA,9.916939635,"America",10.652,NA,NA
"Trinidad & Tobago","TTO","X2015",1.767,"X2015 TTO",41.81573887,NA,0.605,NA,9.814093576,"America",10.652,NA,NA
"Trinidad & Tobago","TTO","X2016",1.753,"X2016 TTO",42.5446864,NA,0.605,NA,9.691342506,"America",10.652,NA,NA
"Trinidad & Tobago","TTO","X2017",1.739,"X2017 TTO",42.39670746,NA,0.602,NA,9.695121351,"America",10.652,NA,NA
"Trinidad & Tobago","TTO","X2018",1.725,"X2018 TTO",42.43064262,NA,0.608,NA,9.748581518,"America",10.652,NA,NA
"Uruguay","URY","X1991",2.509,"X1991 URY",39.80714944,NA,NA,NA,8.182638839,"America",-34.858,NA,NA
"Uruguay","URY","X1992",2.491,"X1992 URY",40.69909467,NA,NA,NA,8.314472637,"America",-34.858,NA,NA
"Uruguay","URY","X1993",2.466,"X1993 URY",40.66788562,NA,NA,NA,8.459774079,"America",-34.858,NA,NA
"Uruguay","URY","X1994",2.436,"X1994 URY",41.03135175,NA,NA,NA,8.604995979,"America",-34.858,NA,NA
"Uruguay","URY","X1995",2.401,"X1995 URY",41.46743754,NA,NA,NA,8.697029305,"America",-34.858,NA,NA
"Uruguay","URY","X1996",2.364,"X1996 URY",41.8283747,NA,0.74175,NA,8.751089249,"America",-34.858,NA,NA
"Uruguay","URY","X1997",2.328,"X1997 URY",42.19072995,NA,NA,NA,8.899710807,"America",-34.858,NA,NA
"Uruguay","URY","X1998",2.295,"X1998 URY",42.55637002,44.94843,0.74175,NA,8.950742717,"America",-34.858,NA,NA
"Uruguay","URY","X1999",2.265,"X1999 URY",42.57686059,41.49171,NA,NA,8.88879253,"America",-34.858,NA,NA
"Uruguay","URY","X2000",2.237,"X2000 URY",42.86037728,43.45087,0.74175,NA,8.835650025,"America",-34.858,NA,NA
"Uruguay","URY","X2001",2.211,"X2001 URY",43.62794256,49.38992,NA,NA,8.745834546,"America",-34.858,NA,NA
"Uruguay","URY","X2002",2.184,"X2002 URY",43.39842992,53.32885,0.74175,NA,8.316520095,"America",-34.858,NA,NA
"Uruguay","URY","X2003",2.156,"X2003 URY",43.89439658,57.18015,0.74175,NA,8.195388316,"America",-34.858,NA,NA
"Uruguay","URY","X2004",2.126,"X2004 URY",43.5429549,58.63187,0.74175,NA,8.323743533,"America",-34.858,NA,NA
"Uruguay","URY","X2005",2.097,"X2005 URY",44.07413489,57.86329,0.74175,NA,8.56158088,"America",-34.858,NA,NA
"Uruguay","URY","X2006",2.07,"X2006 URY",43.60952543,57.95749,0.74175,NA,8.680645964,"America",-34.858,NA,NA
"Uruguay","URY","X2007",2.048,"X2007 URY",43.81254852,NA,0.74175,NA,8.85744563,"America",-34.858,NA,NA
"Uruguay","URY","X2008",2.03,"X2008 URY",44.46073662,NA,0.74775,NA,9.115048886,"America",-34.858,NA,NA
"Uruguay","URY","X2009",2.018,"X2009 URY",44.49838017,NA,0.74775,NA,9.153974492,"America",-34.858,NA,NA
"Uruguay","URY","X2010",2.011,"X2010 URY",44.46638353,NA,0.74875,4.21,9.391996427,"America",-34.858,4.63,4.42
"Uruguay","URY","X2011",2.008,"X2011 URY",44.71460812,NA,0.75225,4.21,9.563577095,"America",-34.858,4.63,4.42
"Uruguay","URY","X2012",2.006,"X2012 URY",44.8758603,NA,0.75225,4.21,9.627179527,"America",-34.858,4.63,4.42
"Uruguay","URY","X2013",2.004,"X2013 URY",44.55092976,NA,0.75225,4.21,9.739418847,"America",-34.858,4.63,4.42
"Uruguay","URY","X2014",2.002,"X2014 URY",44.99021801,NA,0.75225,4.21,9.731035508,"America",-34.858,4.63,4.42
"Uruguay","URY","X2015",1.997,"X2015 URY",45.07435826,NA,0.75225,4.21,9.655908129,"America",-34.858,4.63,4.42
"Uruguay","URY","X2016",1.991,"X2016 URY",45.41431093,NA,0.81475,4.21,9.641287637,"America",-34.858,4.63,4.42
"Uruguay","URY","X2017",1.983,"X2017 URY",45.44552875,NA,0.81225,NA,9.759741158,"America",-34.858,NA,NA
"Uruguay","URY","X2018",1.973,"X2018 URY",45.49166486,NA,0.82525,NA,9.757187565,"America",-34.858,NA,NA
