Country,ISO_Code,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
Mali,MLI,5.754020217,5.76781471,5.737018171,5.407252589,5.643116463,5.644149239,5.587956867,5.641455305,5.778174289,5.597944577,5.72826993,5.813642415,5.972599615,6.087157476,6.192405574,6.259655272,6.391398032,6.542871953,6.549506128,6.565651096,6.730544767,6.657522205,6.690883069,6.743237598,6.622042824,6.659791065,6.722097052,6.802517161
Uganda,UGA,5.220453918,5.036588731,5.123614107,5.306298713,5.641787214,5.660834041,5.668170545,5.688348508,5.565852321,5.56784437,5.478441452,5.503297271,5.496764564,5.69051801,5.785640069,5.852174769,6.032843073,6.148255817,6.676432475,6.704259538,6.716399155,6.664049161,6.688988851,6.775770462,6.733879839,6.593900388,6.616328748,6.64261425
Colombia,COL,7.283924742,7.436683785,7.546204455,7.734050731,7.839885059,7.87113521,7.947105679,7.850112922,7.70071679,7.832204995,7.799622915,7.781817725,7.732545428,7.931149305,8.135776342,8.227133139,8.458307472,8.607497432,8.555113338,8.754114861,8.900427757,8.993434627,9.014086286,9.001356605,8.728406035,8.677818337,8.760586543,8.812632894
Guatemala,GTM,6.919441692,6.997562077,7.059938904,7.165083962,7.261704291,7.30492451,7.407925294,7.470708111,7.389879368,7.417159268,7.362282614,7.444448318,7.4761052,7.544169039,7.650426553,7.735405256,7.83645118,7.954548928,7.899235582,7.972101196,8.096106957,8.134111177,8.167003941,8.237384662,8.292707969,8.336462768,8.400985387,8.405790539
Kazakhstan,KAZ,7.321509316,7.323239401,7.267847451,7.185630639,7.161031489,7.208107149,7.276258581,7.292134159,7.030073431,7.113956889,7.307153414,7.413385903,7.634397252,7.963560372,8.235169469,8.573871335,8.820465324,9.049416011,8.876994488,9.112781373,9.361687288,9.424378595,9.538969919,9.45776753,9.260155905,8.950901265,9.132117319,9.191422696
Benin,BEN,5.955198865,5.761934569,6.020843796,5.633597837,5.906416717,5.959542736,5.889155675,5.938702685,6.312858292,6.237152507,6.249230234,6.349538903,6.564829006,6.681246923,6.712297212,6.751445315,6.872052393,7.021876751,6.988776492,6.943637688,7.030214592,7.043282887,7.131866776,7.163489775,6.981746838,6.991441647,7.035790336,7.123535358
Egypt,EGY,6.478628808,6.570115895,6.656543614,6.744592023,6.872242841,6.969163683,7.097317146,7.15570595,7.203072105,7.279647224,7.238286938,7.11390564,7.037611515,6.968853824,7.079622117,7.242934268,7.419286886,7.622922164,7.75329709,7.880357169,7.934497333,8.081057171,8.090824759,8.125285177,8.188403236,8.167641436,7.799962384,7.843508287
Namibia,NAM,7.614316149,7.722071929,7.635122708,7.733937834,7.79229545,7.771440137,7.78991814,7.700644688,7.680227937,7.666896285,7.55291559,7.47826913,7.84806485,8.130622043,8.209036865,8.287659875,8.379365615,8.331645943,8.358258125,8.578853877,8.652305295,8.689847132,8.590021134,8.600646429,8.490721571,8.416950948,8.576086269,8.611671905
Zambia,ZMB,6.015492484,5.930914792,5.935226077,6.021656606,6.036712901,5.953639206,6.105619246,5.882084537,5.816254813,5.845541131,5.947881396,5.946054367,6.076398542,6.28895741,6.554988318,6.95456175,7.024907526,7.239933027,7.056095765,7.306168451,7.422318858,7.474813437,7.538445504,7.474804682,7.198778845,7.155067519,7.33619795,7.350088644
Nepal,NPL,5.308666677,5.139243486,5.185294068,5.264137354,5.318025916,5.321475902,5.383521897,5.350015146,5.366474802,5.435860707,5.508276905,5.500118066,5.531024767,5.656542686,5.755126929,5.849166991,5.969679291,6.153701475,6.169972971,6.384183935,6.550264771,6.548887188,6.573573657,6.611252258,6.675259242,6.655630288,6.815030447,6.945678658
Turkey,TUR,7.914145498,7.952393447,8.064695531,7.727683788,7.971730052,8.02419014,8.053373875,8.411053888,8.320721561,8.370211498,8.045449101,8.205201997,8.459182609,8.706259898,8.907104853,8.991609239,9.181104498,9.292304824,9.10925074,9.275415241,9.3356956,9.367964416,9.435034036,9.400618075,9.300978254,9.289210131,9.260429543,9.145287196
Yemen,YEM,6.178070017,6.212532864,5.975688843,5.674944469,5.654485624,5.924286362,6.059265265,5.951943391,6.112732921,6.317974167,6.310573049,6.362774486,6.43033664,6.565216104,6.724846936,6.82591427,6.924899475,7.114156938,7.017581941,7.196525393,7.225933543,7.276927256,7.382219175,7.422461177,7.240964794,6.940931843,6.782640661,6.875396379
Chad,TCD,5.719901101,5.690492454,5.406827699,5.158999982,5.32914267,5.401203366,5.327209554,5.414115696,5.249961738,5.110558977,5.283070205,5.395335071,5.67656492,6.117043377,6.489668286,6.564934204,6.68279508,6.83048116,6.68519184,6.794103508,6.892373475,6.874563266,6.887361135,6.927840419,6.65417769,6.541678254,6.501212119,6.587756441
Bangladesh,BGD,5.680719952,5.68237155,5.705633272,5.702224728,5.797345932,5.978170256,5.995204273,6.009867141,6.015042385,6.035646415,6.028361472,6.023641895,6.101015255,6.163929183,6.213531399,6.233704875,6.324451898,6.453604615,6.554309986,6.660771793,6.758975004,6.783444107,6.889428239,7.020059925,7.129660783,7.245384322,7.354946841,7.437412702
Kyrgyzstan,KGZ,6.35548937,6.240345908,6.107169403,5.919720958,5.89777592,5.978531579,5.93073108,5.843944718,5.553150376,5.633429998,5.731428807,5.773703463,5.941503082,6.071280252,6.166577119,6.297313171,6.581704715,6.873571233,6.769899566,6.779964833,7.024545082,7.071551917,7.156517579,7.154435484,7.022050314,7.021678888,7.125097751,7.176361686
Cote d'Ivoire,CIV,6.743768107,6.769046136,6.724172221,6.405664045,6.652438697,6.71872568,6.652511524,6.695814601,6.648943624,6.478979435,6.4984744,6.574420487,6.768162811,6.825678544,6.836076466,6.855547707,6.967112299,7.119322778,7.098619763,7.100944769,7.097203899,7.125503089,7.255500704,7.353378901,7.587080428,7.607571404,7.654929874,7.741799823
South Africa,ZAF,8.097412498,8.154519227,8.128210293,8.144745964,8.230005484,8.158912263,8.174584513,8.056433355,8.033194463,8.017118613,7.888512621,7.824956398,8.229853144,8.483352503,8.591123077,8.630880927,8.71532616,8.658832551,8.67638213,8.899541913,8.988122997,8.922854278,8.829439608,8.769225383,8.654279144,8.570339269,8.721354489,8.759986919
Philippines,PHL,6.573326501,6.702904072,6.704919527,6.845793316,6.968034491,7.056442215,7.027781618,6.874187295,6.991524716,6.978035781,6.898274373,6.943276188,6.954646682,7.022413109,7.126367814,7.280999254,7.464303689,7.596508592,7.552706842,7.704123993,7.80414271,7.898895741,7.962565757,7.992825774,8.006714298,8.030622236,8.046624356,8.08705386
Vietnam,VNM,4.930490863,4.935912729,5.205699768,5.398747061,5.623340983,5.781197755,5.852252473,5.853134018,5.894181054,5.966386008,6.00341255,6.063908148,6.17499329,6.304283534,6.533032354,6.664883936,6.809352941,7.047016785,7.104364738,7.183787787,7.329825744,7.458844116,7.542569654,7.615920106,7.642572806,7.692667517,7.768796127,7.850336156
Central African Republic CAR,CAF,6.170662363,6.167772903,6.03978452,5.603983026,5.846753294,5.719102061,5.621926043,5.628812278,5.638030129,5.526276812,5.522887945,5.563544941,5.682428941,5.770622908,5.802610472,5.871191671,6.002340106,6.141093782,6.162694419,6.191178562,6.31309522,6.338241891,5.940955597,6.050791271,5.933366579,5.996927823,6.111246129,6.165320391
Comoros,COM,6.908313774,6.954619352,6.915752708,6.537375032,6.731222953,6.697705916,6.587626056,6.576632633,6.583665196,6.4705188,6.522561132,6.612679504,6.841200345,6.965247361,6.97410496,7.0156745,7.121625174,7.235327042,7.199930137,7.182731104,7.277913426,7.246616531,7.316780358,7.322398393,7.124963805,7.149177908,7.188270423,7.255559715
Ghana,GHA,6.072521506,6.015538982,5.914635467,5.795281116,5.940139692,5.984278632,5.95271373,6.010098118,6.016972022,5.554783345,5.594767134,5.718883087,5.907597825,6.034304101,6.198369723,6.815638538,6.983011636,7.098889768,6.979848361,7.169615531,7.345663635,7.369954305,7.760208217,7.586313226,7.463851163,7.565994956,7.61378533,7.697263071
Nigeria,NGA,6.220419458,6.167888778,5.599251102,5.772439619,6.01171085,6.134524475,6.173752261,6.151520396,6.210281835,6.341999468,6.380769472,6.609008904,6.678827842,6.915598766,7.145498489,7.412416799,7.540866486,7.715512416,7.545038404,7.737374281,7.832174551,7.918261697,8.005724976,8.077972791,7.912214504,7.685243456,7.585057381,7.617134853
Togo,TGO,6.027753278,6.061554897,5.724077019,5.474224208,5.735986449,5.82001538,5.811570229,5.836733665,5.798171007,5.711110209,5.678694923,5.789518483,5.981490077,6.02245289,6.007340235,6.010518605,6.107344067,6.299220393,6.288679694,6.280478919,6.375190286,6.348801039,6.431973152,6.46292683,6.347232068,6.392705896,6.439496571,6.520555791
Peru,PER,7.329599431,7.356287253,7.30521056,7.539950629,7.693489831,7.710687331,7.743459969,7.679306917,7.562414493,7.578446198,7.571203598,7.611466335,7.671194639,7.790297069,7.911873238,8.056531783,8.190373936,8.347736598,8.341961512,8.533529968,8.677494588,8.784004816,8.818297694,8.805806868,8.736987411,8.733110256,8.811429939,8.845235114
Ethiopia,ETH,5.603573157,5.318366068,5.110137867,4.83270066,4.9003959,4.97788414,4.952360633,4.828922681,4.784855496,4.823990809,4.793852984,4.71784887,4.783235958,4.916077372,5.090263925,5.271395352,5.498339822,5.788236444,5.941667627,5.833506129,5.87065073,6.146496111,6.213670803,6.340229607,6.462314523,6.575249595,6.64446959,6.648367538
Mexico,MEX,8.205750492,8.335820773,8.639415477,8.674951844,8.275942675,8.39210975,8.573416232,8.609075958,8.725376186,8.875959976,8.928583199,8.935000196,8.864374968,8.920587696,9.021316958,9.112539475,9.17395442,9.21199613,8.987568265,9.134689481,9.23047832,9.234225627,9.280349836,9.298568813,9.170138222,9.075637556,9.135446355,9.177139644
Indonesia,IDN,6.448545723,6.52493931,6.718898782,6.815862855,6.933806403,7.036509131,6.9695203,6.139772842,6.508916095,6.659537737,6.617747325,6.80259205,6.97133885,7.047744426,7.141472587,7.371364438,7.528333252,7.681031702,7.723671809,8.046345307,8.200574857,8.214559619,8.195309269,8.158122463,8.111236501,8.178314874,8.25261593,8.267152746
Armenia,ARM,6.380327681,5.912509584,5.878305025,5.992751813,6.123314947,6.222692451,6.260122557,6.412101376,6.392641331,6.434132531,6.543081613,6.663440054,6.835321482,7.083319909,7.404737339,7.677003732,8.051747957,8.296760274,8.004479969,8.07663114,8.167863986,8.211172647,8.252755086,8.290601608,8.190713933,8.186416899,8.27244321,8.34770658
Niger,NER,5.989541543,5.986927803,5.526054652,5.358423645,5.49627202,5.505250246,5.419210221,5.517135398,5.440855005,5.285862439,5.337863326,5.425550184,5.590439398,5.652822776,5.771720948,5.81514923,5.960440466,6.159971689,6.129973908,6.159729178,6.231261789,6.265968225,6.30790344,6.331718632,6.180718855,6.203989345,6.247826695,6.348311713
Cambodia,KHM,0,0,5.537792752,5.600431023,5.777441117,5.766088417,5.719539698,5.59467576,5.690032805,5.712336331,5.771909242,5.825962534,5.892571151,6.01252576,6.161441952,6.291106382,6.448137279,6.614201576,6.604018054,6.666323364,6.782504357,6.857388235,6.921086424,6.997135357,7.058676395,7.146450283,7.233643112,7.321272356
Cameroon,CMR,6.931885914,6.815356421,7.094038124,6.686062804,6.564017474,6.623434351,6.627035191,6.580357509,6.607995989,6.476959817,6.478664634,6.562285278,6.763836567,6.917649291,6.919565338,6.968038603,7.085122793,7.223840176,7.181368357,7.159692736,7.247859762,7.211221336,7.290046497,7.341237721,7.191055026,7.218418825,7.262002752,7.335954188
China,CHN,5.808569262,5.903891264,5.93327871,6.160135606,6.412895978,6.564438932,6.661527531,6.719713971,6.772264324,6.866279408,6.959501302,7.04621924,7.161345201,7.318982486,7.469322207,7.649325621,7.898771157,8.151421126,8.251203711,8.422982198,8.633754591,8.750986847,8.860874511,8.946192444,8.995529808,9.005520186,9.091493562,9.20800533
Jordan,JOR,7.052057606,7.211731657,7.210269676,7.26853378,7.304278451,7.302588647,7.323447641,7.391942509,7.403884232,7.423464117,7.464202396,7.510614312,7.550971343,7.637061433,7.702564161,7.84316945,7.927951956,8.130986952,8.161661154,8.213412432,8.247031211,8.262904462,8.293556387,8.312077526,8.320070385,8.319652472,8.333948173,8.352740342
Burkina Faso,BFA,5.847624986,5.484645391,5.497688883,5.263054041,5.463120524,5.518898816,5.435873041,5.544076188,5.697858878,5.540155202,5.586739749,5.68113033,5.9236878,6.034588842,6.12632656,6.159157088,6.281062071,6.46273437,6.432414397,6.473637341,6.621635928,6.630684311,6.668825499,6.675629985,6.482077738,6.533309326,6.604315245,6.709500411
Gabon,GAB,8.619209872,8.626586496,8.355151368,8.284975608,8.427398096,8.540156712,8.448307868,8.251084901,8.265881344,8.32499502,8.291435377,8.324083729,8.501546727,8.653348107,8.837627091,8.883905627,9.041575932,9.231399017,8.947682855,9.088099888,9.288194204,9.191511996,9.178186563,9.176103858,8.90716772,8.851441674,8.88604914,8.981760548
Algeria,DZA,7.456807626,7.482139573,7.499605094,7.318450233,7.280882746,7.380217085,7.390061806,7.375258105,7.370449448,7.475891142,7.462009533,7.485400338,7.65131657,7.86708466,8.043374645,8.154400967,8.281602335,8.501801193,8.264430613,8.407556718,8.604444353,8.629138259,8.612427275,8.611234492,8.337562215,8.280570193,8.305057975,8.322324867
Botswana,BWA,7.997234895,8.019928667,7.997454767,7.9963585,8.077109325,8.077657065,8.089169638,8.019603166,8.133238839,8.166871928,8.094991276,8.067969109,8.373541019,8.531793615,8.616155733,8.615415347,8.671241113,8.650593197,8.567081507,8.769478473,8.93818055,8.863669018,8.885297692,8.959393668,8.824659543,8.887908526,8.973758189,9.021550102
Burundi,BDI,5.346049342,5.249594524,5.086901976,5.055049556,5.118585947,4.965653968,5.068367391,4.973231506,4.85934007,4.91606063,4.900548423,4.813140224,4.732396197,4.8546566,5.021782686,5.120245673,5.150373236,5.29004777,5.357231729,5.456327647,5.519771409,5.530852597,5.548982706,5.616254411,5.722112688,5.642591696,5.680164523,5.604890049
Congo Brazzaville,COG,7.025450412,7.071593567,6.619586232,6.51050116,6.661245307,6.815655328,6.697129912,6.492955295,6.652490947,6.936903353,6.766583286,6.815944936,6.933527966,7.188578238,7.426670844,7.632568033,7.680520043,7.991681726,7.746847864,7.941806281,8.097637638,8.017140624,8.022218204,8.005339715,7.474222978,7.504003732,7.477544581,7.706997221
Guinea,GIN,6.1341558,6.192509456,6.164202484,6.169151357,6.230693688,6.250697439,6.202198214,6.123569062,6.063133294,5.895731095,5.818984677,5.839295816,5.975690613,6.018012063,5.77584165,6.116782498,6.492228809,6.572417947,6.513357032,6.510889693,6.478717552,6.575146602,6.645096097,6.668530706,6.645423832,6.597100095,6.75293052,6.890923915
Mauritania,MRT,6.92944526,6.917807616,6.733717925,6.759575117,6.806929713,6.800740934,6.74691368,6.702170002,6.653213563,6.517032455,6.470979536,6.46094792,6.576330799,6.689322666,6.87816543,7.160957932,7.208938432,7.351729144,7.238830222,7.384563149,7.538905467,7.503961637,7.545440217,7.424826259,7.329141559,7.337492846,7.363985852,7.378306551
Bolivia,BOL,6.636048956,6.669690952,6.664653556,6.685918411,6.7810488,6.857363166,6.9062695,6.956068543,6.911141769,6.905334812,6.855273075,6.807080023,6.810734458,6.874619288,6.941491016,7.105683137,7.224482593,7.447290173,7.469774497,7.578381535,7.76061074,7.867059836,7.975289641,8.033294701,8.018286987,8.03159953,8.117051103,8.174305664
Tajikistan,TJK,6.151323032,5.84926257,5.684952568,5.590988084,5.364270544,5.183810825,5.044640453,5.389256644,5.179306979,4.930356688,5.141944122,5.247037232,5.471251012,5.741808002,5.830658951,6.013320434,6.266522739,6.573491756,6.516375632,6.619476643,6.742151717,6.876570523,6.954855724,7.00685073,6.834211917,6.68775429,6.692135321,6.717346949
Uzbekistan,UZB,6.481282255,6.4025008,6.391889618,6.356883593,6.373204363,6.397926088,6.434550776,6.434893381,6.55461799,6.324765336,6.124040492,5.948930327,5.982368248,6.142295194,6.304040767,6.483541259,6.721916778,6.986830773,7.101070622,7.398977258,7.563352708,7.667170011,7.732549378,7.82097596,7.869028988,7.850804471,7.510193483,7.332423399
Albania,ALB,5.818856643,5.302569413,5.90612239,6.374030014,6.620878814,6.917683499,6.575606477,6.701702671,6.940456414,7.027033479,7.155910918,7.262014702,7.520840775,7.772154577,7.891251204,7.997240464,8.187309608,8.382641879,8.322185127,8.317363335,8.397765954,8.354116456,8.3923238,8.429155541,8.282179775,8.324592358,8.418702537,8.572510613
Morocco,MAR,7.144288342,7.169674582,7.089509489,7.190631801,7.26704391,7.353164839,7.241917648,7.294639235,7.277916984,7.196643911,7.199897573,7.255935959,7.453247823,7.577071663,7.609874958,7.694398354,7.823749942,7.96913637,7.960995026,7.951532982,8.021896086,7.97682144,8.046126974,8.062022746,7.963897683,7.971334342,8.018403266,8.077819832
Thailand,THA,7.447993441,7.564177652,7.700459531,7.820611355,7.95387592,8.020921319,7.811238331,7.520683708,7.617394684,7.604762587,7.546057634,7.647875736,7.766042619,7.886129144,7.970416557,8.122532525,8.287281032,8.384726038,8.345931767,8.532345843,8.611069845,8.676004282,8.727172551,8.691463037,8.672494042,8.698552865,8.793750852,8.895009656
Turkmenistan,TKM,6.741282847,6.710138471,6.675405054,6.433535777,6.379962311,6.318666719,6.332634755,6.380788784,6.307550291,6.466416423,6.652195491,6.875118615,7.157666372,7.282016048,7.440978707,7.666912236,7.863408749,8.269875721,8.303122358,8.398229545,8.639402378,8.806152297,8.896216733,8.982465533,8.769146636,8.762418873,8.792867,8.848887663
Serbia,SRB,0,0,0,0,7.699595231,7.960004965,8.125643901,7.852117381,7.8521689,6.818689622,7.454303888,7.733616443,8.008174718,8.161318828,8.221607744,8.385401377,8.673936463,8.867996551,8.72731054,8.65441676,8.826024015,8.702168761,8.818049133,8.794833511,8.627860805,8.658064291,8.745792681,8.888231367
Eswatini,SWZ,7.220947786,7.301056438,7.332298859,7.35484395,7.513758034,7.435515414,7.485418669,7.38350528,7.350553828,7.455128049,7.327627846,7.248107021,7.672581024,7.900686038,8.033926388,8.063598308,8.109959082,8.051148472,8.127358172,8.33531278,8.411076919,8.417962514,8.350038606,8.303642785,8.213251297,8.145461374,8.282252569,8.329893048
Guinea Bissau,GNB,5.552142102,5.401775252,5.425050498,5.397982671,5.452078264,5.494865306,5.468604425,5.186539189,5.250557979,5.730567593,5.767312649,5.803609323,5.916794414,6.002278704,6.078334709,6.062906371,6.20065216,6.39288213,6.322873298,6.323699484,6.554991079,6.423915062,6.452809621,6.433714257,6.402180036,6.493765421,6.602215457,6.656687863
Mozambique,MOZ,5.627384682,5.255316716,5.249925443,5.230298291,5.233019843,5.563973342,5.715419942,5.810669633,5.833291792,5.748016351,5.674929327,5.70272543,5.779268937,5.943210295,6.029117424,6.073122938,6.175729049,6.335904046,6.253367945,6.155243779,6.38786615,6.488665786,6.498399931,6.513185534,6.379883573,6.061285548,6.134298059,6.212520361
Guyana,GUY,6.148810539,6.212661624,6.40049243,6.56907861,6.705079493,6.832164865,6.896034697,6.858473095,6.831676082,6.861087222,6.862407831,6.88238536,6.904961414,6.962644791,7.008049793,7.577702053,7.754138582,7.850449193,7.92183308,8.017389181,8.138984171,8.239632194,8.277631919,8.301918763,8.33474247,8.421259672,8.430775363,8.512984786
Monte Negro,MNE,0,0,0,0,0,0,0,0,0,7.394537749,7.554648395,7.652847199,7.933495419,8.12567984,8.20920444,8.395178963,8.695572679,8.904867906,8.813900578,8.807214699,8.898194102,8.792810974,8.880348155,8.907632346,8.782194553,8.858454641,8.962316242,9.088183216
Eritrea,ERI,0,5.353429044,5.342333997,5.479257699,5.569226289,5.754954288,5.745328198,5.822713486,5.729810366,5.730534051,5.758345847,5.683429385,5.812892282,6.010703232,5.962537986,6.028366708,6.086394406,6.110652907,6.388746241,6.217315696,6.465378737,0,0,0,0,0,0,0
Gambia,GMB,6.544501006,6.54413635,6.567692318,6.525350019,6.545997178,6.591219681,6.506380094,6.520143296,6.458231021,6.387134578,6.225390063,6.020470965,5.816832005,6.465763516,6.500872077,6.49581293,6.659781108,6.829265508,6.725370203,6.757673828,6.636944816,6.610401436,6.551815739,6.409234315,6.476219509,6.527954488,6.517162908,6.568797275
Sierra Leone,SLE,5.189402397,5.052437364,5.179520266,5.35466215,5.309830114,5.386175239,5.278701784,5.033430348,5.010677227,4.932303898,5.435360463,5.531000116,5.585175763,5.585635251,5.677949406,5.778856505,5.887137225,6.01244477,5.969221508,5.99604156,6.105546354,6.33926286,6.574846114,6.571863871,6.377115397,6.217435523,6.213368746,6.28037933
Belarus,BLR,7.476327725,7.419189784,7.371549597,7.286232177,7.223059736,7.281003958,7.241725664,7.321036464,7.098881065,7.15171117,7.126387216,7.29933414,7.506463233,7.774277148,8.0474489,8.255161744,8.462875878,8.760511024,8.58510515,8.704402252,8.78251158,8.84508,8.984552404,9.026238755,8.690996287,8.521708312,8.658996027,8.753067402
Moldova,MDA,0,0,0,0,6.386485535,6.354925671,6.488431365,6.361146621,5.990516023,6.088300904,6.229610317,6.347341302,6.525799902,6.799557363,6.94187363,7.076129363,7.334124026,7.655012493,7.549088038,7.798740501,7.986931896,8.021499131,8.10833386,8.110367593,7.912956525,7.96569809,8.163283976,8.350902347
Ukraine,UKR,7.306322501,7.256907612,7.137386996,6.919780875,6.84157166,6.771590413,6.898936914,6.727732224,6.454817866,6.454727596,6.659705603,6.778351071,6.954164315,7.219654102,7.510393003,7.740999002,8.028002272,8.265455274,7.841097966,7.994679432,8.180253119,8.25723464,8.301450003,8.040654078,7.66136816,7.690619989,7.878790102,8.038130219
Congo Democratic Republic,COD,5.59119764,5.395316373,5.619755634,4.973937303,4.910720271,4.905140875,4.934287199,4.931493282,4.630818221,6.004420883,5.034293285,5.164842916,5.157882976,5.26806413,5.386265013,5.542960472,5.65714671,5.791682607,5.699170798,5.81120558,5.958637759,6.051148459,6.126789985,6.187826824,6.209227571,6.155534809,6.146488212,6.322680885
Liberia,LBR,0,0,0,0,0,0,0,0,0,5.726303282,5.725903834,5.725132065,5.493429032,5.656219054,5.686612703,5.817455369,5.982932657,6.170447073,6.154746877,6.241144276,6.391744705,6.489108052,6.581928258,6.580892635,6.565805469,6.57175568,6.549223991,6.518147051
Honduras,HND,6.815371882,6.848655557,6.817066941,6.729350528,6.842327828,6.788626377,6.855361964,6.930944879,6.910466797,6.985144126,7.021576889,7.022925074,7.043594373,7.09380041,7.167574738,7.258508006,7.360145641,7.454620234,7.489807003,7.551894166,7.644112943,7.670588309,7.650926703,7.698959742,7.741621065,7.75901015,7.805363737,7.826354046
Jamaica,JAM,7.41997274,7.268718339,7.684993748,7.677790059,7.855830058,7.965426883,8.083709526,8.119400329,8.120350998,8.127019037,8.14072842,8.188681672,8.151665337,8.222851417,8.31610425,8.371252163,8.441163704,8.500599962,8.370137859,8.456180066,8.539242589,8.558306714,8.515025121,8.483386184,8.498520684,8.485359529,8.530935105,8.585643463
Maldives,MDV,6.969844783,7.094775739,7.191886121,7.266564283,7.358807652,7.460317743,7.563326353,7.606819615,7.675188094,7.71180851,8.019393896,8.022633758,8.153632683,8.279299169,8.199729778,8.478444695,8.625949273,8.796967955,8.800326798,8.864557666,8.894454641,8.89090804,8.978213764,9.047746823,9.108683037,9.127967887,9.163315256,9.242867155
Timor Leste,TLS,0,0,0,0,0,0,0,0,0,6.028479653,6.272481178,6.232038676,6.249559354,6.116943929,6.141003834,6.10134477,6.260983345,6.420698902,6.517113894,6.692589646,6.853841428,6.920721307,7.098403156,7.116764881,7.196433322,7.213916818,7.166046285,7.120527378
North Macedonia,MKD,7.815080147,7.111000688,7.209359285,7.492598671,7.766332292,7.757080359,7.583187926,7.532007846,7.554121391,7.525179468,7.504347555,7.581313715,7.786884023,7.923913195,8.018873413,8.109416156,8.303059621,8.475004361,8.421564905,8.421320791,8.529869899,8.45492224,8.558464844,8.606756136,8.484726428,8.542696979,8.599855396,8.709950539
